city,person_id,credit_card,transactions
CityA,258,1070,96
CityC,259,1755,16
CityE,260,2299,56
CityC,261,3907,42
CityD,262,4765,4
CityB,263,4862,94
CityA,264,1062,61
CityE,265,2387,51
CityE,266,2063,70
CityB,267,4342,25
CityC,268,2684,32
CityD,269,4263,37
CityC,270,2439,38
CityB,271,2068,15
CityE,272,960,33
CityC,273,271,43
CityC,274,925,84
CityD,275,2309,96
CityE,276,28,15
CityB,277,4179,52
CityE,278,4957,87
CityB,279,1077,74
CityE,280,3498,6
CityC,281,2818,48
CityA,282,2936,59
CityE,283,3561,73
CityE,284,3405,11
CityD,285,4767,7
CityC,286,3984,3
CityC,287,437,83
CityC,288,3269,21
CityE,289,702,23
CityC,290,1435,25
CityE,291,1489,63
CityA,292,4390,84
CityC,293,4182,54
CityD,294,226,58
CityD,295,384,67
CityB,296,1152,10
CityA,297,939,91
CityC,298,181,13
CityC,299,2079,91
CityC,300,2580,20
CityA,301,2835,5
CityA,302,1967,8
CityC,303,4031,23
CityD,304,1249,30
CityD,305,3682,65
CityB,306,3352,39
CityC,307,4347,16
CityE,308,826,76
CityD,309,3721,50
CityD,310,987,64
CityA,311,1412,45
CityA,312,1472,7
CityA,313,3745,97
CityC,314,2082,67
CityC,315,435,99
CityD,316,324,12
CityE,317,1474,75
CityB,318,3711,88
CityB,319,2508,64
CityA,320,4082,70
CityE,321,58,71
CityC,322,291,85
CityB,323,681,3
CityE,324,591,36
CityB,325,582,18
CityC,326,3687,38
CityC,327,3943,62
CityA,328,4891,83
CityE,329,4778,73
CityC,330,2427,6
CityD,331,2360,47
CityD,332,4677,71
CityA,333,324,33
CityD,334,870,8
CityE,335,4988,26
CityC,336,33,12
CityA,337,3710,11
CityC,338,1258,30
CityE,339,3839,31
CityA,340,768,13
CityB,341,2342,19
CityA,342,4994,96
CityC,343,4456,18
CityC,344,3656,78
CityD,345,4461,72
CityB,346,434,99
CityD,347,4429,29
CityE,348,1579,94
CityB,349,1605,47
CityB,350,4750,22
CityB,351,1127,71
CityC,352,4553,19
CityA,353,967,54
CityA,354,4549,75
CityC,355,2639,44
CityC,356,1574,10
CityE,357,3958,51
CityB,358,1536,89
CityE,359,2836,55
CityA,360,767,47
CityD,361,2809,79
CityB,362,3514,70
CityD,363,1169,34
CityA,364,967,15
CityA,365,322,26
CityC,366,1937,59
CityD,367,1338,2
CityD,368,1128,89
CityE,369,2018,25
CityB,370,2308,52
CityB,371,3759,52
CityC,372,535,73
CityB,373,1824,6
CityA,374,62,30
CityB,375,290,4
CityA,376,608,21
CityC,377,1866,15
CityA,378,2203,4
CityC,379,4672,65
CityA,380,3923,1
CityA,381,1522,46
CityC,382,257,76
CityB,383,4769,49
CityB,384,3053,73
CityA,385,901,73
CityE,386,179,9
CityE,387,711,40
CityA,388,63,70
CityA,389,4642,42
CityE,390,2571,93
CityD,391,2811,11
CityC,392,4031,46
CityB,393,2243,5
CityA,394,4454,22
CityE,395,4532,82
CityE,396,2156,80
CityE,397,306,40
CityA,398,3871,32
CityB,399,1161,7
CityC,400,1964,32
CityD,401,1586,32
CityA,402,4740,30
CityE,403,357,86
CityB,404,3663,39
CityE,405,556,57
CityD,406,232,43
CityD,407,384,62
CityB,408,2158,53
CityC,409,988,17
CityD,410,4864,91
CityD,411,4074,44
CityB,412,3939,25
CityD,413,3643,83
CityC,414,3967,80
CityA,415,4419,90
CityC,416,4278,44
CityB,417,2088,92
CityE,418,1345,23
CityD,419,4314,34
CityE,420,2033,41
CityA,421,837,39
CityC,422,2863,53
CityC,423,1961,53
CityC,424,1978,35
CityE,425,819,76
CityB,426,3829,40
CityA,427,1779,80
CityD,428,2954,18
CityB,429,2967,43
CityE,430,214,40
CityD,431,3593,41
CityA,432,1501,94
CityD,433,1493,66
CityA,434,4164,19
CityD,435,4861,68
CityE,436,2685,27
CityD,437,2088,79
CityC,438,2321,70
CityD,439,1326,94
CityD,440,2399,47
CityE,441,1743,39
CityD,442,18,9
CityE,443,1653,20
CityC,444,2625,68
CityC,445,36,31
CityA,446,2205,62
CityA,447,2233,86
CityB,448,121,16
CityD,449,1802,28
CityD,450,2665,87
CityC,451,4373,30
CityC,452,1747,67
CityE,453,797,48
CityC,454,3847,10
CityC,455,121,44
CityC,456,2390,51
CityB,457,928,57
CityA,458,4976,69
CityC,459,4847,30
CityB,460,1871,24
CityA,461,2690,16
CityE,462,1464,21
CityE,463,2048,51
CityE,464,3732,85
CityE,465,2284,78
CityD,466,1685,34
CityC,467,1066,47
CityB,468,1221,57
CityC,469,1721,24
CityD,470,258,49
CityC,471,2755,94
CityA,472,6,68
CityB,473,1282,23
CityD,474,3891,16
CityD,475,1362,90
CityC,476,490,64
CityC,477,3287,94
CityE,478,2021,47
CityC,479,4436,6
CityE,480,4002,99
CityD,481,3110,55
CityA,482,4693,58
CityE,483,3093,2
CityE,484,3511,20
CityD,485,330,86
CityB,486,2387,47
CityB,487,2725,25
CityB,488,2687,90
CityA,489,3185,19
CityA,490,4651,9
CityB,491,226,16
CityB,492,4592,20
CityD,493,320,17
CityB,494,2452,32
CityE,495,2030,61
CityE,496,632,32
CityC,497,938,14
CityE,498,3190,85
CityE,499,1759,79
CityD,500,437,85
CityA,501,1492,47
CityE,502,1486,13
CityD,503,2957,7
CityE,504,452,35
CityD,505,750,97
CityB,506,3600,16
CityD,507,4641,22
CityD,508,2353,46
CityA,509,1225,69
CityD,510,1504,59
CityB,511,3205,25
CityE,512,31,24
CityE,513,2801,39
CityA,514,1798,62
CityD,515,1738,50
CityD,516,3098,95
CityB,517,4562,62
CityC,518,1499,9
CityE,519,3674,10
CityD,520,1988,51
CityA,521,4626,46
CityB,522,85,32
CityE,523,2724,70
CityA,524,1365,96
CityE,525,2077,9
CityD,526,3343,69
CityD,527,3842,88
CityB,528,4246,21
CityD,529,4667,82
CityC,530,459,1
CityC,531,300,65
CityA,532,2341,4
CityD,533,2007,53
CityA,534,4217,59
CityA,535,4591,97
CityD,536,2146,35
CityE,537,3722,19
CityB,538,1032,84
CityB,539,3556,42
CityA,540,1364,8
CityD,541,808,7
CityC,542,1944,63
CityE,543,3829,11
CityE,544,4530,73
CityB,545,1474,94
CityD,546,72,88
CityD,547,2447,47
CityE,548,393,80
CityB,549,2181,28
CityB,550,4749,69
CityA,551,2759,26
CityC,552,4108,66
CityB,553,3847,94
CityD,554,2133,8
CityC,555,3291,6
CityA,556,4191,21
CityC,557,4520,30
CityA,558,4176,27
CityD,559,4721,66
CityD,560,1203,89
CityA,561,1981,5
CityB,562,2433,26
CityC,563,4916,27
CityD,564,1374,30
CityC,565,2779,74
CityB,566,2871,50
CityD,567,3724,2
CityD,568,3916,70
CityC,569,4893,9
CityC,570,1728,83
CityC,571,2491,7
CityC,572,3494,96
CityB,573,4580,64
CityE,574,2373,75
CityA,575,2608,88
CityC,576,2420,1
CityD,577,4919,22
CityE,578,1208,69
CityA,579,3457,37
CityB,580,2848,9
CityA,581,2199,26
CityE,582,2563,27
CityB,583,2921,40
CityC,584,651,47
CityA,585,1850,9
CityA,586,1258,81
CityA,587,2540,22
CityE,588,2011,15
CityB,589,4581,27
CityB,590,4813,47
CityA,591,2710,63
CityD,592,2642,81
CityB,593,4966,28
CityB,594,1263,26
CityA,595,961,84
CityB,596,4107,69
CityB,597,3576,80
CityD,598,2867,24
CityC,599,3733,74
CityE,600,44,85
CityE,601,3371,67
CityC,602,1866,37
CityD,603,584,68
CityB,604,1619,50
CityE,605,1339,10
CityE,606,4715,91
CityE,607,2135,26
CityC,608,2400,24
CityE,609,4792,13
CityC,610,1026,26
CityA,611,2311,37
CityE,612,4040,28
CityE,613,841,23
CityA,614,2612,42
CityD,615,912,69
CityE,616,1313,44
CityD,617,1740,68
CityA,618,4266,88
CityE,619,4947,47
CityE,620,24,83
CityB,621,898,29
CityC,622,722,52
CityB,623,1334,85
CityA,624,2441,70
CityE,625,2201,43
CityE,626,1490,69
CityE,627,830,95
CityB,628,414,15
CityB,629,1848,95
CityD,630,3604,94
CityC,631,1414,43
CityC,632,3405,81
CityD,633,3968,49
CityA,634,1897,98
CityB,635,297,70
CityB,636,1625,65
CityC,637,1759,77
CityB,638,2689,59
CityB,639,609,1
CityE,640,2040,81
CityC,641,1085,35
CityA,642,152,21
CityC,643,4705,96
CityD,644,4253,77
CityA,645,3495,37
CityE,646,1090,43
CityC,647,33,71
CityB,648,3782,83
CityD,649,1319,6
CityD,650,2905,24
CityD,651,3638,38
CityB,652,298,66
CityC,653,4976,42
CityB,654,1022,28
CityD,655,823,88
CityA,656,4114,10
CityD,657,2015,22
CityB,658,1540,25
CityC,659,4635,70
CityE,660,151,64
CityB,661,137,38
CityE,662,12,80
CityE,663,3117,48
CityC,664,1403,58
CityB,665,2788,36
CityA,666,1968,75
CityC,667,1026,75
CityE,668,3196,37
CityE,669,2332,15
CityE,670,1984,12
CityC,671,4298,87
CityE,672,3092,28
CityA,673,192,16
CityA,674,2497,61
CityD,675,447,52
CityD,676,612,6
CityA,677,1530,66
CityA,678,3301,60
CityE,679,2149,63
CityC,680,572,41
CityE,681,988,66
CityB,682,3807,45
CityC,683,3894,26
CityA,684,3291,60
CityD,685,997,8
CityD,686,1650,15
CityD,687,3289,10
CityD,688,1883,20
CityC,689,25,81
CityA,690,2518,40
CityE,691,3165,1
CityD,692,1397,66
CityD,693,1832,87
CityA,694,586,62
CityD,695,4328,37
CityA,696,716,84
CityA,697,3126,68
CityD,698,2556,29
CityA,699,801,58
CityC,700,4140,1
CityB,701,3579,5
CityB,702,2451,50
CityA,703,2236,17
CityD,704,2994,81
CityA,705,79,57
CityC,706,1887,51
CityB,707,4121,62
CityA,708,455,79
CityB,709,4532,31
CityE,710,4300,96
CityB,711,2592,82
CityC,712,3848,45
CityE,713,2083,39
CityE,714,1408,52
CityA,715,1368,59
CityC,716,1887,61
CityB,717,369,34
CityE,718,3415,12
CityC,719,1732,63
CityA,720,4268,43
CityA,721,3699,57
CityA,722,4180,44
CityC,723,819,58
CityA,724,1562,18
CityA,725,4064,48
CityA,726,1847,61
CityA,727,904,13
CityC,728,806,72
CityB,729,831,5
CityC,730,3751,45
CityB,731,1915,8
CityC,732,3091,20
CityA,733,4977,61
CityB,734,1460,31
CityA,735,2838,2
CityE,736,4774,76
CityE,737,3713,93
CityB,738,4620,88
CityE,739,747,10
CityE,740,3923,50
CityD,741,942,55
CityB,742,3906,8
CityC,743,1207,90
CityE,744,2135,14
CityA,745,726,57
CityC,746,452,99
CityC,747,4208,20
CityD,748,3059,63
CityB,749,3559,12
CityB,750,1433,45
CityC,751,1369,84
CityC,752,1634,83
CityC,753,2344,82
CityA,754,2448,3
CityC,755,2522,95
CityC,756,3339,27
CityB,757,3834,46
CityA,758,837,4
CityB,759,3878,62
CityA,760,1433,91
CityD,761,827,73
CityA,762,2287,71
CityA,763,2039,1
CityC,764,3234,21
CityB,765,1613,8
CityE,766,1780,45
CityB,767,1572,28
CityD,768,3727,67
CityA,769,3978,20
CityC,770,445,86
CityA,771,703,68
CityB,772,4422,50
CityD,773,949,43
CityC,774,474,53
CityE,775,3376,84
CityA,776,3192,13
CityA,777,549,82
CityE,778,339,38
CityD,779,997,33
CityD,780,2179,74
CityC,781,3682,14
CityC,782,1434,40
CityE,783,3389,98
CityA,784,4784,40
CityA,785,1075,36
CityB,786,119,13
CityD,787,3845,84
CityE,788,66,7
CityA,789,3348,35
CityE,790,2135,61
CityA,791,4238,56
CityE,792,2887,48
CityD,793,1225,87
CityD,794,3027,95
CityD,795,3293,27
CityA,796,3233,99
CityD,797,3946,91
CityC,798,1074,47
CityC,799,1848,52
CityD,800,4568,44
CityB,801,3244,20
CityB,802,4936,11
CityE,803,1222,40
CityB,804,2763,16
CityD,805,3711,92
CityB,806,3332,10
CityA,807,3972,34
CityE,808,1698,59
CityE,809,4063,64
CityD,810,4612,86
CityB,811,1618,84
CityB,812,4110,76
CityD,813,2663,16
CityB,814,1795,38
CityE,815,2980,81
CityC,816,4629,61
CityD,817,2664,29
CityB,818,2919,79
CityE,819,3442,86
CityB,820,59,67
CityD,821,3104,49
CityB,822,2848,38
CityC,823,1268,21
CityD,824,1641,69
CityE,825,3476,5
CityD,826,3560,68
CityA,827,181,17
CityE,828,280,14
CityC,829,1548,92
CityA,830,4788,11
CityE,831,3165,68
CityC,832,4431,40
CityE,833,668,85
CityD,834,2838,53
CityD,835,2284,80
CityD,836,66,9
CityB,837,4815,43
CityB,838,982,56
CityE,839,2433,88
CityB,840,137,24
CityA,841,529,86
CityA,842,69,1
CityC,843,4832,99
CityC,844,368,84
CityE,845,4329,54
CityB,846,144,58
CityC,847,2703,20
CityA,848,2005,10
CityA,849,3669,30
CityE,850,135,71
CityE,851,974,42
CityB,852,1571,97
CityB,853,3111,13
CityD,854,1604,36
CityE,855,3016,72
CityC,856,1362,79
CityB,857,4468,67
CityE,858,182,7
CityD,859,4382,45
CityD,860,3759,23
CityE,861,4507,66
CityC,862,4600,98
CityC,863,2050,54
CityE,864,3838,38
CityA,865,1561,44
CityE,866,3294,93
CityD,867,834,75
CityE,868,1117,18
CityD,869,4734,3
CityD,870,1573,18
CityA,871,2629,19
CityA,872,1123,99
CityE,873,4411,91
CityD,874,42,74
CityA,875,1248,89
CityA,876,3847,48
CityB,877,2232,77
CityD,878,2174,70
CityA,879,4906,92
CityE,880,2680,52
CityE,881,2119,66
CityB,882,1407,21
CityD,883,1908,19
CityD,884,843,7
CityC,885,4078,95
CityD,886,3813,25
CityE,887,4707,49
CityA,888,4674,86
CityA,889,3658,72
CityD,890,3954,20
CityD,891,412,22
CityC,892,4366,92
CityA,893,3890,86
CityB,894,3473,38
CityD,895,3391,47
CityE,896,2347,34
CityD,897,1869,92
CityE,898,867,13
CityD,899,1009,17
CityC,900,3449,31
CityE,901,4845,70
CityE,902,2364,47
CityE,903,4198,96
CityC,904,1115,54
CityB,905,1731,22
CityA,906,4111,63
CityA,907,248,18
CityD,908,2988,49
CityD,909,4622,8
CityE,910,2897,16
CityC,911,772,5
CityE,912,1119,49
CityC,913,3066,28
CityA,914,3689,88
CityA,915,470,17
CityC,916,4114,91
CityC,917,3090,46
CityB,918,1206,96
CityC,919,4619,56
CityC,920,4567,97
CityE,921,3252,28
CityC,922,2147,58
CityB,923,4498,78
CityB,924,4788,17
CityB,925,214,96
CityB,926,1355,75
CityA,927,4359,34
CityB,928,3264,52
CityA,929,1307,53
CityD,930,4839,81
CityD,931,4817,42
CityD,932,4812,90
CityB,933,3337,38
CityA,934,1830,54
CityE,935,3898,10
CityB,936,588,3
CityB,937,3041,27
CityA,938,923,16
CityE,939,4872,28
CityA,940,4363,3
CityD,941,4162,69
CityB,942,4709,50
CityD,943,475,68
CityB,944,3296,66
CityA,945,2344,80
CityE,946,3805,33
CityD,947,543,65
CityD,948,4648,24
CityC,949,381,45
CityD,950,2604,72
CityA,951,1722,99
CityC,952,2488,89
CityD,953,4871,89
CityB,954,4308,40
CityE,955,4118,22
CityC,956,3238,48
CityA,957,4665,20
CityB,958,3775,1
CityB,959,4075,71
CityA,960,1716,94
CityB,961,4116,7
CityC,962,2427,27
CityC,963,1190,81
CityB,964,3892,37
CityB,965,2068,16
CityB,966,624,82
CityA,967,2038,43
CityC,968,2361,95
CityB,969,4665,79
CityE,970,3565,1
CityB,971,2173,51
CityE,972,2527,75
CityA,973,1693,61
CityC,974,1254,19
CityA,975,387,2
CityD,976,1254,29
CityD,977,3646,3
CityB,978,1551,81
CityC,979,1793,38
CityD,980,1024,7
CityA,981,3843,75
CityE,982,2712,44
CityE,983,3167,86
CityE,984,4266,50
CityC,985,570,97
CityE,986,115,90
CityC,987,3377,11
CityA,988,3530,62
CityC,989,3671,79
CityA,990,468,9
CityE,991,3137,19
CityD,992,3634,66
CityA,993,4139,96
CityC,994,2168,56
CityB,995,204,48
CityE,996,4045,16
CityA,997,3249,48
CityB,998,224,96
CityA,999,3174,38
CityA,1000,4676,20
CityE,1001,1422,41
CityA,1002,3812,44
CityE,1003,550,20
CityD,1004,2169,99
CityE,1005,1805,50
CityC,1006,1324,46
CityE,1007,4030,7
CityE,1008,4757,52
CityE,1009,1520,85
CityD,1010,4174,39
CityD,1011,1380,37
CityC,1012,4598,56
CityE,1013,968,19
CityB,1014,4006,68
CityE,1015,2330,79
CityA,1016,1423,29
CityE,1017,2719,29
CityE,1018,2126,3
CityA,1019,1599,37
CityC,1020,4681,40
CityB,1021,474,78
CityE,1022,3496,56
CityA,1023,119,50
CityB,1024,2002,56
CityA,1025,1972,57
CityE,1026,2171,32
CityC,1027,1345,10
CityD,1028,1592,68
CityA,1029,126,62
CityA,1030,4695,33
CityE,1031,367,29
CityE,1032,1577,3
CityE,1033,4733,90
CityA,1034,566,95
CityC,1035,2474,71
CityC,1036,2262,41
CityE,1037,3879,91
CityA,1038,2562,48
CityA,1039,1898,91
CityE,1040,1017,34
CityC,1041,173,69
CityE,1042,3137,3
CityB,1043,4936,58
CityD,1044,241,51
CityC,1045,477,19
CityD,1046,2379,43
CityA,1047,561,33
CityA,1048,2520,79
CityC,1049,4395,49
CityC,1050,755,46
CityD,1051,885,16
CityA,1052,794,41
CityC,1053,2988,11
CityA,1054,1000,54
CityD,1055,2886,10
CityB,1056,4876,72
CityA,1057,847,44
CityA,1058,2123,85
CityC,1059,1398,39
CityC,1060,4902,2
CityB,1061,656,2
CityD,1062,3820,52
CityB,1063,412,7
CityC,1064,3714,52
CityD,1065,2045,20
CityE,1066,4428,98
CityA,1067,566,30
CityE,1068,4568,43
CityC,1069,279,48
CityB,1070,3670,79
CityB,1071,38,92
CityE,1072,3542,35
CityA,1073,838,99
CityC,1074,1229,39
CityE,1075,1904,31
CityB,1076,1770,84
CityB,1077,362,18
CityA,1078,2841,36
CityB,1079,1148,23
CityD,1080,4180,11
CityA,1081,3958,87
CityD,1082,1278,78
CityD,1083,4303,37
CityD,1084,717,32
CityB,1085,3553,43
CityB,1086,1235,48
CityC,1087,2944,91
CityD,1088,2173,97
CityD,1089,3747,84
CityA,1090,129,85
CityA,1091,111,64
CityA,1092,1609,64
CityE,1093,1297,80
CityC,1094,1957,3
CityC,1095,98,30
CityB,1096,3246,2
CityE,1097,2278,23
CityA,1098,2691,2
CityB,1099,4380,5
CityB,1100,3118,21
CityA,1101,986,80
CityA,1102,2660,14
CityC,1103,4981,75
CityA,1104,3064,31
CityB,1105,2084,17
CityE,1106,2596,5
CityC,1107,2426,23
CityA,1108,2201,24
CityB,1109,2526,34
CityB,1110,2885,98
CityA,1111,3181,20
CityA,1112,1616,11
CityD,1113,474,3
CityB,1114,1374,5
CityA,1115,3554,43
CityE,1116,1792,43
CityA,1117,2250,29
CityE,1118,130,20
CityD,1119,1286,13
CityC,1120,1638,38
CityA,1121,2562,31
CityE,1122,314,57
CityB,1123,1337,21
CityA,1124,1179,83
CityB,1125,4405,67
CityE,1126,2351,20
CityE,1127,2957,20
CityA,1128,2357,60
CityA,1129,3222,30
CityC,1130,786,57
CityA,1131,1712,15
CityA,1132,1042,26
CityD,1133,1031,47
CityB,1134,2544,59
CityE,1135,1793,72
CityA,1136,3147,97
CityE,1137,4327,61
CityA,1138,2350,96
CityE,1139,1787,74
CityE,1140,1607,16
CityC,1141,3010,89
CityA,1142,1798,51
CityA,1143,2671,14
CityD,1144,4594,91
CityA,1145,1073,61
CityA,1146,3583,35
CityD,1147,3085,66
CityD,1148,1804,96
CityD,1149,1295,21
CityD,1150,1505,66
CityB,1151,3713,37
CityA,1152,2096,68
CityC,1153,4244,6
CityB,1154,1563,6
CityB,1155,4765,30
CityB,1156,2052,65
CityE,1157,1086,16
CityB,1158,988,18
CityC,1159,1487,3
CityD,1160,892,42
CityB,1161,4525,70
CityD,1162,1162,96
CityE,1163,641,80
CityA,1164,211,77
CityA,1165,775,29
CityB,1166,4108,14
CityD,1167,4103,65
CityE,1168,4597,54
CityC,1169,3525,11
CityB,1170,1855,14
CityD,1171,188,63
CityC,1172,9,41
CityC,1173,1498,88
CityA,1174,1836,95
CityE,1175,4645,4
CityA,1176,1928,52
CityE,1177,773,25
CityC,1178,2506,1
CityB,1179,4413,32
CityE,1180,791,96
CityE,1181,4311,44
CityB,1182,4813,91
CityB,1183,4188,2
CityE,1184,2824,67
CityC,1185,566,80
CityE,1186,4005,29
CityB,1187,3794,29
CityE,1188,1417,68
CityB,1189,3438,6
CityE,1190,3547,6
CityE,1191,86,19
CityB,1192,1576,72
CityD,1193,414,89
CityE,1194,1390,64
CityD,1195,3157,19
CityD,1196,3789,80
CityB,1197,2317,97
CityC,1198,267,76
CityA,1199,322,13
CityD,1200,690,23
CityA,1201,4128,97
CityC,1202,2670,4
CityE,1203,365,19
CityA,1204,1324,64
CityD,1205,2899,19
CityA,1206,213,2
CityA,1207,1468,85
CityE,1208,3098,65
CityA,1209,1704,91
CityB,1210,4220,73
CityC,1211,1195,35
CityD,1212,3234,24
CityA,1213,4608,55
CityB,1214,66,50
CityC,1215,4144,44
CityB,1216,3341,29
CityB,1217,4519,83
CityB,1218,2622,62
CityC,1219,4092,27
CityC,1220,639,38
CityC,1221,4349,11
CityC,1222,1037,77
CityA,1223,2932,33
CityD,1224,4032,8
CityB,1225,1564,41
CityC,1226,2172,15
CityA,1227,2557,80
CityC,1228,3035,16
CityC,1229,351,70
CityC,1230,4462,10
CityD,1231,1872,90
CityA,1232,2680,87
CityB,1233,2675,31
CityA,1234,471,96
CityA,1235,2879,81
CityB,1236,936,24
CityD,1237,2899,92
CityB,1238,1926,36
CityE,1239,695,13
CityB,1240,406,91
CityC,1241,2636,90
CityA,1242,4016,73
CityA,1243,4767,32
CityC,1244,3329,47
CityA,1245,2722,68
CityD,1246,2219,33
CityC,1247,1958,80
CityC,1248,4535,78
CityE,1249,91,30
CityB,1250,1547,6
CityA,1251,4497,33
CityA,1252,562,66
CityE,1253,2008,37
CityB,1254,659,26
CityD,1255,434,76
CityC,1256,2117,35
CityC,1257,3711,93
CityC,1258,2198,60
CityB,1259,3391,30
CityE,1260,4273,84
CityE,1261,2717,4
CityA,1262,3535,72
CityB,1263,2855,69
CityB,1264,1989,12
CityA,1265,4459,99
CityE,1266,3146,55
CityB,1267,754,89
CityC,1268,1882,65
CityE,1269,2489,24
