city,person_id,credit_card,transactions
CityC,person_325,card_3265,53
CityD,person_326,card_1583,24
CityC,person_327,card_600,12
CityA,person_328,card_4602,99
CityC,person_329,card_660,16
CityA,person_330,card_4518,78
CityD,person_331,card_342,28
CityC,person_332,card_2673,28
CityD,person_333,card_3987,98
CityA,person_334,card_1267,54
CityA,person_335,card_3302,74
CityB,person_336,card_4941,69
CityA,person_337,card_2117,44
CityC,person_338,card_193,27
CityD,person_339,card_3026,56
CityA,person_340,card_4335,14
CityA,person_341,card_410,12
CityB,person_342,card_1618,20
CityB,person_343,card_2406,21
CityA,person_344,card_4071,92
CityC,person_345,card_4441,66
CityB,person_346,card_1694,51
CityA,person_347,card_289,80
CityC,person_348,card_4696,63
CityD,person_349,card_555,4
CityB,person_350,card_1428,90
CityB,person_351,card_944,55
CityC,person_352,card_1447,90
CityD,person_353,card_3386,29
CityD,person_354,card_2368,78
CityC,person_355,card_2474,84
CityD,person_356,card_4318,66
CityA,person_357,card_3277,89
CityC,person_358,card_4419,11
CityD,person_359,card_2694,85
CityD,person_360,card_4930,84
CityB,person_361,card_2470,49
CityB,person_362,card_4038,89
CityB,person_363,card_908,23
CityA,person_364,card_2162,91
CityB,person_365,card_3326,54
CityD,person_366,card_786,9
CityA,person_367,card_4368,83
CityC,person_368,card_3567,20
CityC,person_369,card_3817,7
CityA,person_370,card_1653,60
CityA,person_371,card_57,52
CityC,person_372,card_2944,37
CityC,person_373,card_4506,49
CityC,person_374,card_3096,10
CityA,person_375,card_3967,60
CityD,person_376,card_409,77
CityC,person_377,card_558,57
CityC,person_378,card_787,35
CityB,person_379,card_1912,47
CityB,person_380,card_4543,37
CityB,person_381,card_1909,3
CityA,person_382,card_2626,81
CityC,person_383,card_2902,73
CityB,person_384,card_3367,6
CityD,person_385,card_3503,27
CityC,person_386,card_2175,97
CityB,person_387,card_3449,55
CityD,person_388,card_3035,14
CityC,person_389,card_669,86
CityC,person_390,card_125,83
CityD,person_391,card_4038,24
CityB,person_392,card_427,63
CityC,person_393,card_1518,73
CityA,person_394,card_3152,35
CityD,person_395,card_3799,13
CityC,person_396,card_3990,43
CityD,person_397,card_4608,7
CityA,person_398,card_1306,52
CityB,person_399,card_592,4
CityB,person_400,card_327,97
CityB,person_401,card_2078,38
CityC,person_402,card_278,18
CityB,person_403,card_190,43
CityA,person_404,card_319,36
CityB,person_405,card_4135,37
CityD,person_406,card_4358,86
CityB,person_407,card_804,48
CityB,person_408,card_3530,14
CityA,person_409,card_3360,54
CityD,person_410,card_3850,59
CityB,person_411,card_1134,84
CityA,person_412,card_3127,2
CityB,person_413,card_3711,61
CityC,person_414,card_4990,95
CityB,person_415,card_4685,2
CityC,person_416,card_207,88
CityD,person_417,card_3699,76
CityD,person_418,card_3920,78
CityC,person_419,card_313,67
CityD,person_420,card_2321,92
CityC,person_421,card_4696,7
CityD,person_422,card_2211,62
CityB,person_423,card_4749,64
CityC,person_424,card_1051,92
CityC,person_425,card_551,38
CityD,person_426,card_2847,93
CityC,person_427,card_2434,2
CityA,person_428,card_4241,53
CityB,person_429,card_3204,94
CityD,person_430,card_1533,48
CityA,person_431,card_2467,31
CityC,person_432,card_4853,1
CityB,person_433,card_1119,55
CityB,person_434,card_1260,57
CityD,person_435,card_2703,6
CityD,person_436,card_4361,57
CityB,person_437,card_3179,98
CityC,person_438,card_2259,47
CityC,person_439,card_702,25
CityA,person_440,card_312,31
CityA,person_441,card_4270,43
CityB,person_442,card_673,59
CityD,person_443,card_2265,65
CityA,person_444,card_4775,68
CityC,person_445,card_3209,38
CityC,person_446,card_2875,25
CityA,person_447,card_4208,61
CityD,person_448,card_4337,99
CityC,person_449,card_1284,44
CityC,person_450,card_1198,90
CityB,person_451,card_3877,56
CityD,person_452,card_2899,98
CityB,person_453,card_1023,73
CityB,person_454,card_2801,78
CityA,person_455,card_210,9
CityD,person_456,card_2982,31
CityD,person_457,card_2073,6
CityB,person_458,card_2016,44
CityC,person_459,card_1116,48
CityB,person_460,card_4957,5
CityC,person_461,card_4231,71
CityA,person_462,card_1843,26
CityA,person_463,card_2830,2
CityB,person_464,card_3947,75
CityB,person_465,card_2832,50
CityB,person_466,card_1686,85
CityC,person_467,card_4088,87
CityB,person_468,card_3566,68
CityD,person_469,card_1872,82
CityC,person_470,card_2639,56
CityC,person_471,card_1919,63
CityB,person_472,card_1918,62
CityC,person_473,card_103,60
CityA,person_474,card_2154,71
CityC,person_475,card_2149,1
CityB,person_476,card_326,90
CityC,person_477,card_1604,38
CityA,person_478,card_4805,10
CityA,person_479,card_4087,86
CityC,person_480,card_1771,67
CityB,person_481,card_880,54
CityC,person_482,card_3070,97
CityD,person_483,card_1754,98
CityD,person_484,card_596,28
CityA,person_485,card_1733,36
CityB,person_486,card_3034,30
CityB,person_487,card_642,62
CityA,person_488,card_4973,9
CityC,person_489,card_2558,99
CityA,person_490,card_2434,46
CityB,person_491,card_3687,90
CityB,person_492,card_3994,78
CityB,person_493,card_793,89
CityC,person_494,card_1641,36
CityB,person_495,card_57,18
CityC,person_496,card_3207,44
CityC,person_497,card_4490,100
CityD,person_498,card_1541,8
CityC,person_499,card_2185,37
CityC,person_500,card_1399,52
CityC,person_501,card_3870,86
CityD,person_502,card_422,97
CityC,person_503,card_2497,41
CityD,person_504,card_3776,33
CityC,person_505,card_610,72
CityA,person_506,card_1603,71
CityD,person_507,card_2461,93
CityA,person_508,card_2956,72
CityA,person_509,card_4974,61
CityD,person_510,card_1948,28
CityB,person_511,card_319,90
CityB,person_512,card_1378,61
CityD,person_513,card_1370,34
CityB,person_514,card_2138,21
CityC,person_515,card_343,40
CityC,person_516,card_2129,20
CityD,person_517,card_4662,25
CityB,person_518,card_1673,18
CityB,person_519,card_1468,6
CityA,person_520,card_2598,82
CityA,person_521,card_4435,95
CityC,person_522,card_4898,59
CityB,person_523,card_4175,43
CityD,person_524,card_5,12
CityB,person_525,card_2721,45
CityA,person_526,card_495,93
CityD,person_527,card_268,5
CityA,person_528,card_2956,46
CityC,person_529,card_2589,79
CityC,person_530,card_761,48
CityC,person_531,card_657,81
CityC,person_532,card_79,6
CityA,person_533,card_3749,63
CityA,person_534,card_4017,78
CityC,person_535,card_1760,30
CityD,person_536,card_2353,49
CityD,person_537,card_2244,33
CityC,person_538,card_4526,77
CityA,person_539,card_188,10
CityA,person_540,card_1775,36
CityD,person_541,card_1182,31
CityA,person_542,card_4504,36
CityD,person_543,card_4905,90
CityC,person_544,card_3452,38
CityA,person_545,card_3983,38
CityB,person_546,card_3488,71
CityC,person_547,card_1289,24
CityD,person_548,card_3554,12
CityC,person_549,card_3556,38
CityC,person_550,card_4926,89
CityD,person_551,card_2867,32
CityA,person_552,card_762,98
CityB,person_553,card_4804,39
CityB,person_554,card_2745,32
CityA,person_555,card_4643,15
CityB,person_556,card_847,51
CityA,person_557,card_4861,19
CityD,person_558,card_3471,97
CityD,person_559,card_4799,55
CityB,person_560,card_3682,98
CityB,person_561,card_1165,1
CityD,person_562,card_1306,39
CityA,person_563,card_49,97
CityC,person_564,card_3740,79
CityB,person_565,card_246,2
CityC,person_566,card_1195,33
CityA,person_567,card_1719,42
CityB,person_568,card_12,44
CityD,person_569,card_1683,73
CityB,person_570,card_4752,46
CityB,person_571,card_2499,39
CityA,person_572,card_2436,82
CityC,person_573,card_1195,66
CityD,person_574,card_1929,8
CityB,person_575,card_1857,81
CityA,person_576,card_1061,13
CityB,person_577,card_1546,5
CityA,person_578,card_1373,84
CityD,person_579,card_4878,20
CityC,person_580,card_2976,93
CityA,person_581,card_2278,23
CityA,person_582,card_2571,15
CityC,person_583,card_1502,58
CityB,person_584,card_3496,59
CityC,person_585,card_4463,3
CityC,person_586,card_1500,33
CityA,person_587,card_3629,93
CityC,person_588,card_241,39
CityC,person_589,card_3617,24
CityA,person_590,card_2756,77
CityB,person_591,card_4274,90
CityA,person_592,card_3188,66
CityB,person_593,card_1215,22
CityD,person_594,card_4390,82
CityD,person_595,card_473,39
CityB,person_596,card_4830,87
CityA,person_597,card_346,55
CityA,person_598,card_2612,29
CityD,person_599,card_1693,98
CityB,person_600,card_1299,17
CityC,person_601,card_1609,100
CityC,person_602,card_4184,36
CityA,person_603,card_3634,8
CityA,person_604,card_1235,68
CityA,person_605,card_1508,38
CityC,person_606,card_3389,47
CityA,person_607,card_3130,90
CityC,person_608,card_514,55
CityB,person_609,card_4987,28
CityA,person_610,card_4656,27
CityC,person_611,card_1533,40
CityA,person_612,card_3455,60
CityD,person_613,card_1740,70
CityC,person_614,card_2306,38
CityC,person_615,card_2541,20
CityD,person_616,card_794,65
CityB,person_617,card_4098,81
CityB,person_618,card_595,11
CityC,person_619,card_2810,1
CityB,person_620,card_3461,49
CityA,person_621,card_3630,19
CityA,person_622,card_3297,61
CityB,person_623,card_3862,97
CityD,person_624,card_994,30
CityA,person_625,card_3992,33
CityA,person_626,card_4819,8
CityC,person_627,card_4256,18
CityB,person_628,card_1571,55
CityB,person_629,card_600,71
CityB,person_630,card_519,69
CityB,person_631,card_2686,58
CityC,person_632,card_4122,43
CityB,person_633,card_951,10
CityB,person_634,card_3338,55
CityA,person_635,card_3272,57
CityD,person_636,card_4704,63
CityD,person_637,card_3788,71
CityD,person_638,card_1148,100
CityB,person_639,card_3828,27
CityD,person_640,card_977,69
CityC,person_641,card_1593,30
CityC,person_642,card_3215,30
CityB,person_643,card_2827,92
CityD,person_644,card_799,67
CityC,person_645,card_4539,52
CityD,person_646,card_104,91
CityC,person_647,card_4623,99
CityB,person_648,card_2621,89
CityB,person_649,card_395,8
CityD,person_650,card_4769,72
CityA,person_651,card_1329,59
CityC,person_652,card_2655,55
CityB,person_653,card_2164,76
CityB,person_654,card_4930,93
CityB,person_655,card_1870,38
CityC,person_656,card_2334,54
CityB,person_657,card_4498,38
CityD,person_658,card_3798,15
CityA,person_659,card_2694,24
CityC,person_660,card_1292,88
CityA,person_661,card_1846,29
CityA,person_662,card_3042,93
CityA,person_663,card_3872,95
CityD,person_664,card_1917,41
CityD,person_665,card_4868,59
CityD,person_666,card_854,19
CityA,person_667,card_2192,51
CityA,person_668,card_2715,48
CityC,person_669,card_3381,21
CityC,person_670,card_3679,60
CityD,person_671,card_4219,61
CityD,person_672,card_589,59
CityC,person_673,card_3726,65
CityD,person_674,card_905,40
CityC,person_675,card_4859,71
CityB,person_676,card_1167,13
CityA,person_677,card_205,33
CityA,person_678,card_4992,42
CityA,person_679,card_3748,72
CityA,person_680,card_4886,21
CityB,person_681,card_2117,27
CityA,person_682,card_1379,84
CityB,person_683,card_2601,24
CityB,person_684,card_2998,95
CityB,person_685,card_4792,98
CityC,person_686,card_3843,56
CityA,person_687,card_145,34
CityC,person_688,card_517,62
CityA,person_689,card_4629,6
CityB,person_690,card_817,8
CityB,person_691,card_3978,8
CityC,person_692,card_4847,3
CityA,person_693,card_4732,11
CityB,person_694,card_1414,53
CityC,person_695,card_1511,74
CityD,person_696,card_2521,29
CityA,person_697,card_1398,48
CityB,person_698,card_59,92
CityA,person_699,card_690,8
CityA,person_700,card_1936,19
CityB,person_701,card_1401,49
CityA,person_702,card_3022,58
CityD,person_703,card_3619,27
CityB,person_704,card_1194,93
CityB,person_705,card_2070,45
CityA,person_706,card_3648,15
CityB,person_707,card_2825,7
CityA,person_708,card_1984,8
CityA,person_709,card_454,38
CityC,person_710,card_4664,28
CityC,person_711,card_1358,32
CityD,person_712,card_362,4
CityB,person_713,card_2576,91
CityC,person_714,card_3894,76
CityD,person_715,card_4228,34
CityA,person_716,card_519,89
CityB,person_717,card_130,76
CityA,person_718,card_44,59
CityA,person_719,card_2139,66
CityD,person_720,card_112,47
CityD,person_721,card_4085,84
CityD,person_722,card_1105,87
CityB,person_723,card_2583,79
CityB,person_724,card_1447,29
CityA,person_725,card_1257,77
CityA,person_726,card_3440,38
CityB,person_727,card_524,49
CityA,person_728,card_3509,94
CityA,person_729,card_4720,87
CityC,person_730,card_2119,82
CityB,person_731,card_2920,31
CityB,person_732,card_4324,27
CityA,person_733,card_2296,69
CityD,person_734,card_4422,60
CityC,person_735,card_2003,14
CityD,person_736,card_756,47
CityD,person_737,card_3993,86
CityA,person_738,card_1346,7
CityA,person_739,card_3855,23
CityB,person_740,card_2700,67
CityC,person_741,card_1743,43
CityC,person_742,card_2169,55
CityB,person_743,card_793,99
CityD,person_744,card_4432,95
CityB,person_745,card_4276,72
CityB,person_746,card_616,89
CityC,person_747,card_519,95
CityA,person_748,card_634,45
CityC,person_749,card_2701,19
CityA,person_750,card_2791,31
CityA,person_751,card_1555,99
CityD,person_752,card_3416,100
CityD,person_753,card_1731,77
CityD,person_754,card_3076,56
CityC,person_755,card_1926,63
CityA,person_756,card_1776,69
CityA,person_757,card_1059,75
CityA,person_758,card_3232,89
CityD,person_759,card_2721,100
CityA,person_760,card_932,88
CityB,person_761,card_1050,40
CityC,person_762,card_2762,90
CityD,person_763,card_326,27
CityD,person_764,card_461,20
CityA,person_765,card_4493,78
CityC,person_766,card_4278,48
CityA,person_767,card_1142,95
CityA,person_768,card_2928,91
CityC,person_769,card_1240,3
CityC,person_770,card_1805,54
CityD,person_771,card_4114,18
CityB,person_772,card_4732,11
CityC,person_773,card_4625,14
CityD,person_774,card_3222,41
CityB,person_775,card_3667,39
CityD,person_776,card_875,15
CityA,person_777,card_679,49
CityA,person_778,card_2185,30
CityC,person_779,card_1808,18
CityD,person_780,card_1671,93
CityA,person_781,card_1987,81
CityD,person_782,card_4437,69
CityA,person_783,card_2870,62
CityC,person_784,card_1692,83
CityA,person_785,card_3049,7
CityA,person_786,card_2585,71
CityC,person_787,card_4629,65
CityA,person_788,card_2464,90
CityB,person_789,card_3358,74
CityB,person_790,card_3990,5
CityC,person_791,card_1669,6
CityD,person_792,card_2776,70
CityA,person_793,card_2870,82
CityB,person_794,card_1679,25
CityB,person_795,card_2992,55
CityB,person_796,card_1876,95
CityA,person_797,card_2906,96
CityB,person_798,card_496,56
CityA,person_799,card_1219,100
CityC,person_800,card_4454,26
CityA,person_801,card_1160,71
CityA,person_802,card_1084,85
CityD,person_803,card_4950,52
CityA,person_804,card_4531,77
CityC,person_805,card_2744,3
CityD,person_806,card_1967,1
CityD,person_807,card_563,71
CityB,person_808,card_1739,42
CityB,person_809,card_1750,47
CityB,person_810,card_1381,45
CityD,person_811,card_3638,88
CityA,person_812,card_1227,18
CityD,person_813,card_3520,64
CityB,person_814,card_1430,69
CityB,person_815,card_4550,83
CityA,person_816,card_2531,76
CityC,person_817,card_211,39
CityC,person_818,card_2354,85
CityB,person_819,card_80,33
CityA,person_820,card_4238,11
CityB,person_821,card_2012,62
CityC,person_822,card_673,9
CityC,person_823,card_1998,90
CityD,person_824,card_3579,43
CityC,person_825,card_3518,41
CityC,person_826,card_3582,71
CityB,person_827,card_2325,12
CityD,person_828,card_3689,57
CityB,person_829,card_4104,19
CityA,person_830,card_3327,40
CityA,person_831,card_843,77
CityB,person_832,card_4436,89
CityD,person_833,card_1790,56
CityD,person_834,card_4683,27
CityD,person_835,card_338,52
CityC,person_836,card_803,28
CityB,person_837,card_14,62
CityC,person_838,card_3279,81
CityD,person_839,card_1833,7
CityB,person_840,card_274,83
CityB,person_841,card_830,98
CityB,person_842,card_2210,74
CityB,person_843,card_2785,62
CityA,person_844,card_2416,19
CityB,person_845,card_3360,51
CityC,person_846,card_4159,84
CityD,person_847,card_4966,40
CityD,person_848,card_4956,11
CityA,person_849,card_236,67
CityD,person_850,card_3415,2
CityB,person_851,card_2016,32
CityB,person_852,card_3218,5
CityC,person_853,card_2700,38
CityD,person_854,card_229,65
CityA,person_855,card_3818,46
CityC,person_856,card_4893,62
CityD,person_857,card_4091,84
CityC,person_858,card_348,53
CityA,person_859,card_374,39
CityA,person_860,card_1845,95
CityB,person_861,card_2732,72
CityD,person_862,card_4349,39
CityD,person_863,card_2621,91
CityD,person_864,card_3812,31
CityA,person_865,card_4373,69
CityD,person_866,card_124,5
CityD,person_867,card_250,69
CityC,person_868,card_1138,40
CityC,person_869,card_3395,87
CityD,person_870,card_4121,8
CityA,person_871,card_3124,62
CityD,person_872,card_3458,46
CityC,person_873,card_1312,27
CityB,person_874,card_3755,97
CityA,person_875,card_331,47
CityC,person_876,card_4339,91
CityA,person_877,card_4981,48
CityD,person_878,card_4550,65
CityD,person_879,card_369,48
CityB,person_880,card_369,76
CityA,person_881,card_3530,42
CityB,person_882,card_4720,57
CityB,person_883,card_3118,59
CityD,person_884,card_2065,13
CityA,person_885,card_4866,31
CityB,person_886,card_243,66
CityD,person_887,card_4868,27
CityB,person_888,card_4957,19
CityB,person_889,card_134,60
CityC,person_890,card_2516,35
CityD,person_891,card_825,73
CityD,person_892,card_2323,45
CityD,person_893,card_4906,59
CityA,person_894,card_1847,27
CityA,person_895,card_4424,84
CityC,person_896,card_1291,71
CityB,person_897,card_1661,64
CityA,person_898,card_3195,90
CityA,person_899,card_3259,33
CityB,person_900,card_4663,61
CityB,person_901,card_1882,23
CityD,person_902,card_1541,48
CityB,person_903,card_1443,75
CityC,person_904,card_3575,74
CityD,person_905,card_1490,43
CityD,person_906,card_2327,27
CityC,person_907,card_2582,60
CityD,person_908,card_1348,45
CityC,person_909,card_103,77
CityA,person_910,card_1679,45
CityB,person_911,card_3821,25
CityB,person_912,card_3105,62
CityD,person_913,card_646,27
CityC,person_914,card_2400,95
CityB,person_915,card_2866,86
CityD,person_916,card_4238,59
CityC,person_917,card_1956,81
CityC,person_918,card_1942,42
CityB,person_919,card_4041,70
CityA,person_920,card_3971,46
CityC,person_921,card_2904,51
CityA,person_922,card_1252,77
CityB,person_923,card_2846,64
CityC,person_924,card_4608,1
CityD,person_925,card_4771,85
CityA,person_926,card_1482,34
CityC,person_927,card_142,23
CityA,person_928,card_1728,81
CityD,person_929,card_1845,54
CityC,person_930,card_1103,88
CityA,person_931,card_2959,8
CityC,person_932,card_4591,58
CityA,person_933,card_3513,5
CityB,person_934,card_316,32
CityD,person_935,card_2537,57
CityA,person_936,card_2513,26
CityB,person_937,card_711,21
CityC,person_938,card_2143,37
CityB,person_939,card_125,3
CityB,person_940,card_4178,73
CityC,person_941,card_1406,8
CityB,person_942,card_2927,86
