city,person_id,credit_card,transactions
CityC,person_122,cc_9468,96
CityB,person_123,cc_1286,8
CityD,person_124,cc_974,47
CityC,person_125,cc_1250,56
CityD,person_126,cc_9484,77
CityB,person_127,cc_8931,75
CityC,person_128,cc_6116,17
CityD,person_129,cc_5258,67
CityC,person_130,cc_3386,96
CityD,person_131,cc_2948,10
CityD,person_132,cc_2326,2
CityA,person_133,cc_8449,52
CityB,person_134,cc_9044,40
CityC,person_135,cc_878,40
CityC,person_136,cc_8783,68
CityA,person_137,cc_6671,57
CityD,person_138,cc_1422,73
CityA,person_139,cc_9485,95
CityD,person_140,cc_3840,15
CityD,person_141,cc_4731,26
CityB,person_142,cc_4194,53
CityB,person_143,cc_7327,75
CityD,person_144,cc_5355,54
CityB,person_145,cc_6319,76
CityD,person_146,cc_568,83
CityB,person_147,cc_7952,56
CityD,person_148,cc_2210,15
CityB,person_149,cc_2313,57
CityB,person_150,cc_4560,71
CityB,person_151,cc_1323,16
CityB,person_152,cc_9489,18
CityD,person_153,cc_1142,73
CityB,person_154,cc_7370,13
CityB,person_155,cc_1237,89
CityD,person_156,cc_2621,23
CityB,person_157,cc_2998,23
CityC,person_158,cc_332,36
CityD,person_159,cc_7088,69
CityA,person_160,cc_6560,78
CityD,person_161,cc_7322,10
CityA,person_162,cc_2974,84
CityD,person_163,cc_9230,14
CityB,person_164,cc_7140,59
CityA,person_165,cc_1243,56
CityC,person_166,cc_3620,70
CityD,person_167,cc_4997,6
CityA,person_168,cc_6766,55
CityA,person_169,cc_5534,30
CityB,person_170,cc_8967,65
CityC,person_171,cc_6854,35
CityD,person_172,cc_3710,65
CityA,person_173,cc_7175,51
CityB,person_174,cc_468,21
CityD,person_175,cc_9480,34
CityD,person_176,cc_4205,47
CityC,person_177,cc_9746,80
CityA,person_178,cc_1277,43
CityB,person_179,cc_9332,80
CityB,person_180,cc_8136,70
CityD,person_181,cc_3277,87
CityB,person_182,cc_9797,63
CityD,person_183,cc_8218,97
CityA,person_184,cc_4754,88
CityB,person_185,cc_7435,64
CityD,person_186,cc_6756,11
CityA,person_187,cc_2450,29
CityD,person_188,cc_3784,81
CityA,person_189,cc_2529,69
CityC,person_190,cc_3075,95
CityB,person_191,cc_2784,82
CityA,person_192,cc_641,11
CityD,person_193,cc_8321,66
CityB,person_194,cc_4808,54
CityD,person_195,cc_1454,73
CityB,person_196,cc_3347,56
CityB,person_197,cc_5945,63
CityB,person_198,cc_1543,73
CityC,person_199,cc_300,82
CityB,person_200,cc_304,4
CityA,person_201,cc_2422,1
CityC,person_202,cc_1887,13
CityD,person_203,cc_7906,6
CityA,person_204,cc_5836,27
CityC,person_205,cc_3086,3
CityA,person_206,cc_869,3
CityB,person_207,cc_4107,41
CityB,person_208,cc_7570,87
CityA,person_209,cc_3146,28
CityD,person_210,cc_2810,31
CityD,person_211,cc_899,76
CityC,person_212,cc_2498,40
CityB,person_213,cc_8781,61
CityD,person_214,cc_1883,74
CityC,person_215,cc_9449,52
CityB,person_216,cc_7503,29
CityA,person_217,cc_1173,13
CityB,person_218,cc_1558,78
CityC,person_219,cc_5160,52
CityA,person_220,cc_9313,12
CityB,person_221,cc_4365,51
CityB,person_222,cc_5939,85
CityA,person_223,cc_8866,59
CityA,person_224,cc_4369,82
CityC,person_225,cc_3067,31
CityB,person_226,cc_3543,95
CityA,person_227,cc_1563,75
CityA,person_228,cc_1926,22
CityB,person_229,cc_1874,69
CityD,person_230,cc_5676,40
CityC,person_231,cc_1475,25
CityB,person_232,cc_9904,7
CityC,person_233,cc_269,46
CityB,person_234,cc_2554,39
CityA,person_235,cc_7788,54
CityA,person_236,cc_3366,18
CityD,person_237,cc_279,92
CityA,person_238,cc_877,98
CityC,person_239,cc_69,97
CityD,person_240,cc_2648,93
CityB,person_241,cc_6509,44
CityD,person_242,cc_4662,42
CityC,person_243,cc_7352,82
CityC,person_244,cc_5566,77
CityD,person_245,cc_4744,10
CityC,person_246,cc_8618,26
CityA,person_247,cc_7529,98
CityB,person_248,cc_6609,93
CityC,person_249,cc_2949,21
CityB,person_250,cc_3779,90
CityC,person_251,cc_8731,99
CityC,person_252,cc_9539,30
CityB,person_253,cc_8186,44
CityA,person_254,cc_9673,72
CityB,person_255,cc_3204,84
CityA,person_256,cc_2527,10
CityC,person_257,cc_8502,95
CityD,person_258,cc_4151,57
CityD,person_259,cc_3104,51
CityB,person_260,cc_4985,66
CityA,person_261,cc_9299,24
CityC,person_262,cc_7245,69
CityA,person_263,cc_4469,21
CityD,person_264,cc_7537,33
CityB,person_265,cc_7228,37
CityD,person_266,cc_4203,10
CityB,person_267,cc_168,76
CityC,person_268,cc_3885,74
CityB,person_269,cc_6747,34
CityA,person_270,cc_6471,26
CityD,person_271,cc_2811,29
CityD,person_272,cc_2206,57
CityC,person_273,cc_5178,68
CityC,person_274,cc_5277,77
CityD,person_275,cc_3998,79
CityB,person_276,cc_5814,18
CityD,person_277,cc_8768,11
CityC,person_278,cc_1660,61
CityD,person_279,cc_3146,71
CityB,person_280,cc_8347,2
CityB,person_281,cc_1199,28
CityB,person_282,cc_6543,14
CityD,person_283,cc_812,55
CityA,person_284,cc_1964,42
CityC,person_285,cc_3887,90
CityB,person_286,cc_3809,38
CityA,person_287,cc_5502,1
CityB,person_288,cc_3925,39
CityD,person_289,cc_3887,99
CityD,person_290,cc_1156,43
CityA,person_291,cc_120,64
CityC,person_292,cc_9491,28
CityD,person_293,cc_9189,98
CityC,person_294,cc_4576,63
CityC,person_295,cc_4174,93
CityA,person_296,cc_5632,47
CityC,person_297,cc_1170,4
CityC,person_298,cc_2951,98
CityA,person_299,cc_6667,85
CityB,person_300,cc_8359,91
CityB,person_301,cc_13,26
CityA,person_302,cc_8316,3
CityD,person_303,cc_9830,77
CityA,person_304,cc_3039,76
CityC,person_305,cc_3488,45
CityB,person_306,cc_5820,45
CityD,person_307,cc_8023,63
CityC,person_308,cc_5531,9
CityD,person_309,cc_2985,41
CityA,person_310,cc_7561,41
CityB,person_311,cc_4018,60
CityD,person_312,cc_9456,1
CityD,person_313,cc_945,79
CityB,person_314,cc_551,9
CityA,person_315,cc_3508,84
CityC,person_316,cc_4104,75
CityC,person_317,cc_946,99
CityA,person_318,cc_5447,26
CityB,person_319,cc_329,98
CityA,person_320,cc_8620,20
CityB,person_321,cc_1205,11
CityD,person_322,cc_2475,42
CityC,person_323,cc_4109,78
CityA,person_324,cc_8709,99
CityA,person_325,cc_2601,48
CityD,person_326,cc_5122,32
CityB,person_327,cc_5319,67
CityD,person_328,cc_3121,12
CityD,person_329,cc_4408,28
CityB,person_330,cc_6163,72
CityB,person_331,cc_9798,22
CityC,person_332,cc_2099,12
CityD,person_333,cc_46,87
CityB,person_334,cc_3392,12
CityC,person_335,cc_4785,62
CityB,person_336,cc_7163,87
CityB,person_337,cc_8427,84
CityC,person_338,cc_7949,71
CityA,person_339,cc_7093,82
CityB,person_340,cc_5051,32
CityC,person_341,cc_6231,73
CityB,person_342,cc_2974,23
CityA,person_343,cc_6783,95
CityA,person_344,cc_419,24
CityB,person_345,cc_7148,6
CityD,person_346,cc_6792,75
CityC,person_347,cc_9251,71
CityD,person_348,cc_6078,39
CityA,person_349,cc_5084,87
CityB,person_350,cc_4488,84
CityA,person_351,cc_4975,12
CityD,person_352,cc_9526,44
CityD,person_353,cc_3115,99
CityD,person_354,cc_1747,18
CityB,person_355,cc_7455,84
CityC,person_356,cc_1620,75
CityB,person_357,cc_4558,97
CityB,person_358,cc_4526,98
CityC,person_359,cc_8778,36
CityB,person_360,cc_5400,96
CityB,person_361,cc_4133,23
CityB,person_362,cc_9681,2
CityD,person_363,cc_1560,84
CityA,person_364,cc_3662,26
CityC,person_365,cc_9942,62
CityC,person_366,cc_7770,93
CityD,person_367,cc_4433,12
CityC,person_368,cc_1277,6
CityB,person_369,cc_9912,49
CityD,person_370,cc_588,53
CityC,person_371,cc_1353,61
CityD,person_372,cc_4873,18
CityC,person_373,cc_2772,9
CityB,person_374,cc_9655,90
CityD,person_375,cc_7377,62
CityA,person_376,cc_7971,29
CityD,person_377,cc_9559,84
CityB,person_378,cc_3703,52
CityB,person_379,cc_3924,10
CityC,person_380,cc_4919,87
CityA,person_381,cc_20,16
CityA,person_382,cc_5417,13
CityB,person_383,cc_9179,21
CityA,person_384,cc_6235,58
CityC,person_385,cc_3350,14
CityD,person_386,cc_9937,8
CityC,person_387,cc_6843,96
CityC,person_388,cc_5022,79
CityD,person_389,cc_5260,71
CityB,person_390,cc_7932,78
CityD,person_391,cc_1805,93
CityA,person_392,cc_9525,98
CityA,person_393,cc_3080,87
CityB,person_394,cc_5853,83
CityD,person_395,cc_2261,71
CityD,person_396,cc_539,42
CityD,person_397,cc_5095,61
CityD,person_398,cc_3517,68
CityD,person_399,cc_5769,30
CityB,person_400,cc_5647,27
CityA,person_401,cc_9128,92
CityA,person_402,cc_5339,21
CityD,person_403,cc_4771,17
CityD,person_404,cc_2918,15
CityA,person_405,cc_9958,24
CityC,person_406,cc_986,21
CityB,person_407,cc_2706,46
CityD,person_408,cc_5257,22
CityC,person_409,cc_596,54
CityC,person_410,cc_9524,97
CityC,person_411,cc_3228,40
CityC,person_412,cc_1733,84
CityB,person_413,cc_76,36
CityB,person_414,cc_3900,67
CityA,person_415,cc_9513,86
CityD,person_416,cc_6097,97
CityC,person_417,cc_8940,29
CityC,person_418,cc_2924,58
CityC,person_419,cc_1909,2
CityB,person_420,cc_4764,83
CityB,person_421,cc_186,4
CityB,person_422,cc_5910,69
CityD,person_423,cc_926,46
CityC,person_424,cc_5638,88
CityD,person_425,cc_5524,93
CityD,person_426,cc_3441,90
CityD,person_427,cc_2686,18
CityB,person_428,cc_669,53
CityD,person_429,cc_8751,22
CityC,person_430,cc_9050,92
CityD,person_431,cc_8397,41
CityD,person_432,cc_9130,88
CityC,person_433,cc_3385,61
CityD,person_434,cc_3395,90
CityA,person_435,cc_7604,90
CityC,person_436,cc_6159,63
CityA,person_437,cc_7902,18
CityA,person_438,cc_8607,59
CityA,person_439,cc_4046,5
CityB,person_440,cc_1089,44
CityC,person_441,cc_1787,100
CityD,person_442,cc_6209,84
CityB,person_443,cc_9328,74
CityA,person_444,cc_7200,13
CityB,person_445,cc_1053,66
CityC,person_446,cc_509,55
CityA,person_447,cc_2853,54
CityD,person_448,cc_100,39
CityC,person_449,cc_7623,65
CityD,person_450,cc_9488,53
CityB,person_451,cc_7716,60
CityC,person_452,cc_7209,62
CityC,person_453,cc_9516,91
CityD,person_454,cc_2659,44
CityD,person_455,cc_7144,10
CityD,person_456,cc_6193,81
CityC,person_457,cc_3343,93
CityA,person_458,cc_7850,80
CityC,person_459,cc_9872,38
CityD,person_460,cc_7335,75
CityA,person_461,cc_9098,73
CityD,person_462,cc_9565,41
CityB,person_463,cc_4478,93
CityA,person_464,cc_2063,53
CityB,person_465,cc_4266,26
CityC,person_466,cc_5932,58
CityB,person_467,cc_2015,38
CityB,person_468,cc_1379,10
CityB,person_469,cc_4313,27
CityC,person_470,cc_8235,64
CityD,person_471,cc_2953,43
CityB,person_472,cc_3514,68
CityB,person_473,cc_1683,42
CityC,person_474,cc_9971,31
CityD,person_475,cc_6895,97
CityD,person_476,cc_5092,7
CityA,person_477,cc_1280,89
CityD,person_478,cc_1664,86
CityA,person_479,cc_6322,38
CityB,person_480,cc_5559,5
CityB,person_481,cc_8794,9
CityC,person_482,cc_9942,100
CityB,person_483,cc_4797,12
CityA,person_484,cc_2404,58
CityA,person_485,cc_9936,47
CityA,person_486,cc_8042,95
CityA,person_487,cc_2354,3
CityB,person_488,cc_2863,9
CityD,person_489,cc_8200,27
CityB,person_490,cc_6967,22
CityD,person_491,cc_2521,26
CityC,person_492,cc_7117,10
CityB,person_493,cc_8051,35
CityC,person_494,cc_4560,85
CityD,person_495,cc_2979,22
CityB,person_496,cc_3832,45
CityA,person_497,cc_5924,84
CityC,person_498,cc_231,47
CityA,person_499,cc_954,76
CityC,person_500,cc_9510,75
CityD,person_501,cc_6875,62
CityB,person_502,cc_6455,52
CityC,person_503,cc_2367,25
CityD,person_504,cc_5793,14
CityB,person_505,cc_1364,29
CityC,person_506,cc_1049,51
CityB,person_507,cc_7510,83
CityC,person_508,cc_7909,52
CityD,person_509,cc_824,42
CityB,person_510,cc_3730,45
CityD,person_511,cc_797,55
CityC,person_512,cc_8687,89
CityC,person_513,cc_8452,5
CityC,person_514,cc_7723,64
CityA,person_515,cc_6083,88
CityA,person_516,cc_7734,5
CityC,person_517,cc_1864,55
CityC,person_518,cc_7634,88
CityB,person_519,cc_5000,83
CityD,person_520,cc_642,61
CityA,person_521,cc_7491,79
CityB,person_522,cc_9348,66
CityC,person_523,cc_2039,20
CityC,person_524,cc_6167,5
CityA,person_525,cc_751,20
CityD,person_526,cc_1898,100
CityA,person_527,cc_2376,93
CityB,person_528,cc_5043,37
CityA,person_529,cc_4857,65
CityB,person_530,cc_6886,35
CityA,person_531,cc_6936,17
CityC,person_532,cc_7707,100
CityC,person_533,cc_8157,55
CityC,person_534,cc_4801,51
CityC,person_535,cc_5701,95
CityD,person_536,cc_5290,38
CityB,person_537,cc_1249,40
CityA,person_538,cc_5404,91
CityC,person_539,cc_7325,75
CityA,person_540,cc_6228,48
CityD,person_541,cc_3684,28
CityB,person_542,cc_4594,6
CityA,person_543,cc_3534,94
CityA,person_544,cc_7417,58
CityD,person_545,cc_1713,62
CityB,person_546,cc_3450,20
CityC,person_547,cc_7617,74
CityC,person_548,cc_2150,74
CityC,person_549,cc_1845,64
CityD,person_550,cc_6145,62
CityA,person_551,cc_1121,58
CityB,person_552,cc_5931,81
CityD,person_553,cc_8389,47
CityC,person_554,cc_3147,89
CityA,person_555,cc_6064,68
CityC,person_556,cc_9898,47
CityA,person_557,cc_788,18
CityD,person_558,cc_6485,51
CityA,person_559,cc_9982,53
CityB,person_560,cc_741,18
CityB,person_561,cc_6798,61
CityD,person_562,cc_2458,76
CityB,person_563,cc_2348,16
CityD,person_564,cc_6185,3
CityA,person_565,cc_25,62
CityC,person_566,cc_5051,4
CityA,person_567,cc_8569,10
CityC,person_568,cc_7710,40
CityB,person_569,cc_2286,44
CityA,person_570,cc_3538,24
CityB,person_571,cc_6488,53
CityA,person_572,cc_7168,58
CityD,person_573,cc_4028,44
CityD,person_574,cc_386,8
CityC,person_575,cc_6271,41
CityC,person_576,cc_3325,73
CityD,person_577,cc_1592,67
CityD,person_578,cc_7873,34
CityB,person_579,cc_4605,41
CityB,person_580,cc_4154,83
CityA,person_581,cc_7593,40
CityB,person_582,cc_9832,11
CityD,person_583,cc_7560,57
CityB,person_584,cc_8553,39
CityB,person_585,cc_7644,97
CityD,person_586,cc_6541,52
CityA,person_587,cc_7962,36
CityD,person_588,cc_6179,16
CityD,person_589,cc_2458,31
CityA,person_590,cc_3989,20
CityB,person_591,cc_6074,75
CityB,person_592,cc_7815,73
CityC,person_593,cc_9112,66
CityD,person_594,cc_443,97
CityA,person_595,cc_7531,60
CityA,person_596,cc_6072,59
CityD,person_597,cc_2320,53
CityB,person_598,cc_5229,34
CityB,person_599,cc_8929,54
CityD,person_600,cc_4575,32
CityA,person_601,cc_5949,39
CityC,person_602,cc_448,95
CityB,person_603,cc_6499,33
CityA,person_604,cc_5455,54
CityB,person_605,cc_3751,21
CityB,person_606,cc_4076,95
CityB,person_607,cc_49,2
CityC,person_608,cc_2606,88
CityD,person_609,cc_5156,46
CityD,person_610,cc_5241,46
CityB,person_611,cc_5220,69
CityB,person_612,cc_6858,75
CityB,person_613,cc_4925,12
CityB,person_614,cc_882,7
CityC,person_615,cc_7894,65
CityA,person_616,cc_345,22
CityC,person_617,cc_2602,22
CityC,person_618,cc_2369,17
CityC,person_619,cc_333,22
CityA,person_620,cc_9121,48
CityA,person_621,cc_6824,17
CityC,person_622,cc_8221,100
CityC,person_623,cc_6381,69
CityC,person_624,cc_542,95
CityB,person_625,cc_5329,98
CityC,person_626,cc_8469,11
CityB,person_627,cc_6282,26
CityA,person_628,cc_9038,17
CityB,person_629,cc_9343,35
CityC,person_630,cc_6229,91
CityD,person_631,cc_8307,17
CityA,person_632,cc_3575,31
CityA,person_633,cc_9235,97
CityD,person_634,cc_1467,92
CityD,person_635,cc_4612,100
CityB,person_636,cc_5253,32
CityD,person_637,cc_7838,80
CityD,person_638,cc_8926,46
CityC,person_639,cc_8494,51
CityA,person_640,cc_4631,56
CityC,person_641,cc_5408,86
CityC,person_642,cc_8829,72
CityB,person_643,cc_4879,56
CityC,person_644,cc_6445,61
CityC,person_645,cc_3075,80
CityD,person_646,cc_8188,68
CityA,person_647,cc_7845,100
CityD,person_648,cc_9475,96
CityC,person_649,cc_7746,28
CityD,person_650,cc_917,4
CityB,person_651,cc_8348,21
CityD,person_652,cc_1534,35
CityC,person_653,cc_3330,73
CityB,person_654,cc_8317,50
CityA,person_655,cc_8717,55
CityB,person_656,cc_1983,10
CityB,person_657,cc_3582,86
CityA,person_658,cc_883,28
CityA,person_659,cc_5093,5
CityB,person_660,cc_5636,21
CityB,person_661,cc_9733,87
CityB,person_662,cc_2368,51
CityB,person_663,cc_3627,36
CityC,person_664,cc_8137,19
CityC,person_665,cc_2421,64
CityC,person_666,cc_8113,30
CityA,person_667,cc_9485,59
CityD,person_668,cc_1342,78
CityB,person_669,cc_6745,46
CityA,person_670,cc_6613,12
CityB,person_671,cc_9662,95
CityA,person_672,cc_8037,49
CityD,person_673,cc_3907,5
CityB,person_674,cc_3742,73
CityA,person_675,cc_3584,41
CityB,person_676,cc_5283,94
CityA,person_677,cc_4080,30
CityD,person_678,cc_201,11
CityA,person_679,cc_1054,62
CityB,person_680,cc_777,61
CityD,person_681,cc_8040,54
CityA,person_682,cc_5746,54
CityD,person_683,cc_15,16
CityB,person_684,cc_9587,67
CityA,person_685,cc_3725,30
CityC,person_686,cc_5054,31
CityD,person_687,cc_8422,53
CityB,person_688,cc_2828,77
CityC,person_689,cc_4084,19
CityD,person_690,cc_9981,66
CityC,person_691,cc_8943,31
CityD,person_692,cc_2086,21
CityA,person_693,cc_5700,46
CityC,person_694,cc_308,35
CityD,person_695,cc_8065,43
CityD,person_696,cc_5586,15
CityC,person_697,cc_8040,84
CityD,person_698,cc_5753,59
CityA,person_699,cc_5945,46
CityC,person_700,cc_7569,8
CityC,person_701,cc_5243,89
CityA,person_702,cc_7569,15
CityB,person_703,cc_7781,5
CityC,person_704,cc_5808,17
CityB,person_705,cc_8386,78
CityA,person_706,cc_5254,96
CityD,person_707,cc_4309,15
CityC,person_708,cc_4013,67
CityA,person_709,cc_1342,78
CityC,person_710,cc_1914,17
CityA,person_711,cc_3412,86
CityD,person_712,cc_720,5
CityD,person_713,cc_6491,43
CityD,person_714,cc_6806,98
CityA,person_715,cc_7710,9
CityD,person_716,cc_7024,94
CityC,person_717,cc_436,63
CityC,person_718,cc_5338,76
CityB,person_719,cc_3990,77
CityB,person_720,cc_663,8
CityD,person_721,cc_2813,44
CityC,person_722,cc_9274,1
CityD,person_723,cc_1012,44
CityD,person_724,cc_1339,86
CityC,person_725,cc_3572,77
CityD,person_726,cc_6660,4
CityD,person_727,cc_5003,63
CityC,person_728,cc_5055,60
CityB,person_729,cc_5002,85
CityD,person_730,cc_3094,99
CityA,person_731,cc_6595,46
CityC,person_732,cc_7405,72
CityD,person_733,cc_2352,70
CityB,person_734,cc_4969,2
CityA,person_735,cc_6971,91
CityC,person_736,cc_1607,79
CityD,person_737,cc_4117,43
CityB,person_738,cc_4535,82
CityB,person_739,cc_997,59
CityD,person_740,cc_5545,34
CityB,person_741,cc_9308,78
CityD,person_742,cc_8299,26
CityB,person_743,cc_1102,44
CityB,person_744,cc_8731,11
CityD,person_745,cc_2030,85
CityA,person_746,cc_120,48
CityC,person_747,cc_5757,22
CityA,person_748,cc_3436,94
CityA,person_749,cc_6050,31
CityD,person_750,cc_5565,90
CityB,person_751,cc_6273,81
CityD,person_752,cc_4194,72
CityC,person_753,cc_3813,94
CityC,person_754,cc_8925,34
CityA,person_755,cc_5,50
CityD,person_756,cc_2870,53
CityD,person_757,cc_3768,86
CityA,person_758,cc_2594,27
CityC,person_759,cc_4610,4
CityB,person_760,cc_3970,36
CityB,person_761,cc_9591,25
CityC,person_762,cc_3076,53
CityD,person_763,cc_1060,53
CityA,person_764,cc_89,90
CityC,person_765,cc_3910,66
CityD,person_766,cc_7817,74
CityD,person_767,cc_1741,93
CityB,person_768,cc_2519,66
CityC,person_769,cc_4811,90
CityA,person_770,cc_5090,22
CityB,person_771,cc_1115,93
CityB,person_772,cc_261,53
CityA,person_773,cc_8640,5
CityC,person_774,cc_5284,90
CityA,person_775,cc_2586,81
CityD,person_776,cc_4824,78
CityA,person_777,cc_2506,12
CityC,person_778,cc_4420,11
CityA,person_779,cc_413,5
CityD,person_780,cc_2853,29
CityB,person_781,cc_8592,24
CityA,person_782,cc_8072,44
CityA,person_783,cc_3524,61
CityC,person_784,cc_5278,89
CityD,person_785,cc_8889,20
CityD,person_786,cc_1845,11
CityA,person_787,cc_9688,6
CityC,person_788,cc_6358,79
CityB,person_789,cc_5706,4
CityC,person_790,cc_9876,37
CityB,person_791,cc_1294,54
CityC,person_792,cc_7527,36
CityD,person_793,cc_6771,24
CityD,person_794,cc_5862,9
CityB,person_795,cc_4901,24
CityD,person_796,cc_5082,30
CityB,person_797,cc_1444,13
CityD,person_798,cc_6057,19
CityA,person_799,cc_2116,34
CityA,person_800,cc_1156,23
CityA,person_801,cc_749,71
CityD,person_802,cc_2609,62
CityA,person_803,cc_1433,66
CityC,person_804,cc_7837,1
CityD,person_805,cc_6815,7
CityB,person_806,cc_448,96
CityC,person_807,cc_5091,40
CityB,person_808,cc_5747,64
CityD,person_809,cc_8326,28
CityD,person_810,cc_9483,89
CityB,person_811,cc_5058,30
CityD,person_812,cc_2763,91
CityB,person_813,cc_9999,84
CityD,person_814,cc_3715,14
CityC,person_815,cc_3337,18
CityB,person_816,cc_5038,67
CityC,person_817,cc_9668,18
CityB,person_818,cc_9541,57
CityD,person_819,cc_9470,35
CityB,person_820,cc_5792,84
CityB,person_821,cc_4916,79
CityD,person_822,cc_4979,11
CityD,person_823,cc_3898,98
CityC,person_824,cc_9945,47
CityD,person_825,cc_1858,12
CityD,person_826,cc_2749,20
CityC,person_827,cc_1444,76
CityD,person_828,cc_85,18
CityD,person_829,cc_8386,76
CityA,person_830,cc_3042,59
CityD,person_831,cc_4164,66
CityC,person_832,cc_5762,76
CityD,person_833,cc_1992,73
CityB,person_834,cc_8385,70
CityA,person_835,cc_2829,14
CityD,person_836,cc_3680,38
CityA,person_837,cc_4115,72
CityC,person_838,cc_9896,92
CityC,person_839,cc_2049,31
CityA,person_840,cc_5195,4
CityC,person_841,cc_3607,100
CityB,person_842,cc_5301,46
CityB,person_843,cc_646,42
CityD,person_844,cc_2433,69
CityC,person_845,cc_154,61
CityC,person_846,cc_7422,21
CityC,person_847,cc_4436,63
CityC,person_848,cc_4715,19
CityA,person_849,cc_8670,15
CityD,person_850,cc_4280,11
CityD,person_851,cc_3179,59
CityB,person_852,cc_8047,60
CityC,person_853,cc_7846,17
CityB,person_854,cc_5037,31
CityA,person_855,cc_2728,39
CityD,person_856,cc_8679,80
CityA,person_857,cc_4543,82
CityA,person_858,cc_3063,58
CityC,person_859,cc_5302,26
CityC,person_860,cc_7377,15
CityB,person_861,cc_3240,73
CityB,person_862,cc_8524,22
CityC,person_863,cc_5276,10
CityA,person_864,cc_2561,12
CityB,person_865,cc_8312,80
CityB,person_866,cc_3261,51
CityB,person_867,cc_9052,16
CityA,person_868,cc_7194,2
CityD,person_869,cc_2773,84
CityD,person_870,cc_2420,63
CityB,person_871,cc_5594,91
CityB,person_872,cc_8569,100
CityC,person_873,cc_5298,98
CityA,person_874,cc_8519,27
CityD,person_875,cc_5427,100
CityA,person_876,cc_346,11
CityC,person_877,cc_9232,1
